rank_all,player_id,player_name,pbp_fga_global,successful_games,failed_games,attempts,makes,expected_makes,fg_pct,xfg_pct,fg_minus_xfg_pp
188,1630194,Paul Reed,339,24,9,6,2,2.516,33.333333333333336,41.93333333333333,-8.599999999999994
189,1628976,Wendell Carter Jr.,637,47,17,22,8,9.909,36.36363636363637,45.040909090909096,-8.67727272727273
190,1629014,Anfernee Simons,648,36,14,45,13,16.917,28.88888888888889,37.59333333333334,-8.704444444444452
191,1630559,Austin Reaves,762,33,14,14,4,5.2330000000000005,28.571428571428573,37.37857142857143,-8.80714285714286
192,1629023,P.J. Washington,658,26,19,12,4,5.061,33.333333333333336,42.175000000000004,-8.841666666666669
193,1642348,Justin Edwards,320,24,12,8,3,3.717,37.5,46.4625,-8.962499999999999
194,1630578,Alperen Sengun,1123,55,16,29,9,11.692,31.03448275862069,40.317241379310346,-9.282758620689656
195,1627783,Pascal Siakam,1155,49,13,63,20,25.967,31.746031746031747,41.217460317460315,-9.471428571428568
196,1630541,Moses Moody,557,26,11,8,2,2.789,25.0,34.862500000000004,-9.862500000000004
197,1628389,Bam Adebayo,1145,50,21,38,12,16.126,31.57894736842105,42.43684210526316,-10.857894736842109
198,1630573,Sam Hauser,601,29,11,13,4,5.413,30.76923076923077,41.63846153846154,-10.869230769230771
199,1628384,OG Anunoby,804,29,18,14,4,5.53,28.571428571428573,39.5,-10.928571428571427
200,1642347,Jamal Shead,504,29,22,7,2,2.772,28.571428571428573,39.6,-11.028571428571428
201,1642849,Nolan Traore,479,19,14,4,1,1.442,25.0,36.05,-11.049999999999997
202,1626157,Karl-Anthony Towns,1032,39,22,24,6,8.866,25.0,36.94166666666666,-11.941666666666663
203,1641783,Tristan da Silva,620,32,19,10,3,4.201,30.0,42.01,-12.009999999999998
204,1630174,Aaron Nesmith,512,32,8,20,5,7.4879999999999995,25.0,37.44,-12.439999999999998
205,1628374,Lauri Markkanen,805,29,11,24,6,9.136,25.0,38.06666666666666,-13.066666666666663
206,203110,Draymond Green,491,20,6,4,1,1.53,25.0,38.25,-13.25
207,1628381,John Collins,659,37,14,18,6,8.419,33.333333333333336,46.772222222222226,-13.43888888888889
208,1629111,Jock Landale,548,36,8,9,3,4.248,33.333333333333336,47.2,-13.866666666666667
209,1642843,Cooper Flagg,1194,37,32,51,13,20.625,25.49019607843137,40.44117647058823,-14.950980392156861
210,1630692,Jordan Goodwin,555,27,21,12,3,4.832,25.0,40.266666666666666,-15.266666666666666
211,1629632,Coby White,623,28,12,16,4,6.446,25.0,40.2875,-15.287500000000001
212,1642268,Isaiah Collier,515,30,15,11,3,4.71,27.272727272727273,42.81818181818182,-15.545454545454547
213,1641709,Ausar Thompson,577,42,13,11,3,4.726,27.272727272727273,42.96363636363637,-15.690909090909095
214,202685,Jonas Valančiūnas,390,45,9,17,4,6.739,23.529411764705884,39.641176470588235,-16.11176470588235
215,1628386,Jarrett Allen,528,33,15,7,2,3.157,28.571428571428573,45.1,-16.52857142857143
216,1630241,Sam Merrill,484,22,10,10,2,3.77,20.0,37.7,-17.700000000000003
217,1642847,Jeremiah Fears,1006,52,27,27,6,10.995000000000001,22.22222222222222,40.72222222222222,-18.5
218,201566,Russell Westbrook,839,41,16,37,9,15.901,24.324324324324323,42.975675675675674,-18.65135135135135
219,1641842,Ronald Holland II,544,19,7,6,1,2.121,16.666666666666668,35.35,-18.683333333333334
220,1628989,Kevin Huerter,596,33,9,8,2,3.502,25.0,43.775,-18.775
221,1641774,Tristan Vukcevic,317,24,13,11,2,4.203,18.181818181818183,38.20909090909091,-20.027272727272727
222,1631245,Quenton Jackson,328,15,9,10,2,4.008,20.0,40.08,-20.08
223,1641730,Noah Clowney,631,28,9,8,1,2.608,12.5,32.6,-20.1
224,1642258,Zaccharie Risacher,536,35,12,22,4,8.424,18.181818181818183,38.29090909090909,-20.109090909090906
225,203507,Giannis Antetokounmpo,598,26,7,43,10,18.706,23.25581395348837,43.50232558139535,-20.246511627906976
226,1642856,Egor Dëmin,449,25,4,18,3,6.667,16.666666666666668,37.038888888888884,-20.372222222222216
227,1628404,Josh Hart,592,36,20,14,3,5.867,21.428571428571427,41.90714285714286,-20.47857142857143
228,1629656,Quentin Grimes,755,27,16,24,5,10.143,20.833333333333332,42.2625,-21.42916666666667
229,201572,Brook Lopez,542,31,14,8,1,2.731,12.5,34.137499999999996,-21.637499999999996
230,1641710,Anthony Black,773,39,14,22,4,8.778,18.181818181818183,39.900000000000006,-21.718181818181822
231,1642349,Ajay Mitchell,590,34,13,16,3,6.477,18.75,40.48125,-21.731250000000003
232,1642860,Will Riley,618,34,24,19,3,7.13,15.789473684210526,37.526315789473685,-21.736842105263158
233,202710,Jimmy Butler III,461,30,4,20,3,7.423,15.0,37.114999999999995,-22.114999999999995
234,1630631,Jose Alvarado,449,18,11,5,1,2.169,20.0,43.38,-23.380000000000003
235,1630228,Jonathan Kuminga,339,25,5,6,1,2.4050000000000002,16.666666666666668,40.083333333333336,-23.416666666666668
236,1630581,Josh Giddey,717,32,8,15,2,5.574,13.333333333333334,37.16,-23.82666666666666
237,1629673,Jordan Poole,444,14,8,7,1,2.695,14.285714285714286,38.5,-24.214285714285715
238,1642271,Kyle Filipowski,657,38,14,3,0,0.73,0.0,24.333333333333332,-24.333333333333332
239,1642851,Kon Knueppel,1084,57,14,14,2,5.409,14.285714285714286,38.635714285714286,-24.35
240,1630583,Santi Aldama,476,31,7,11,1,3.821,9.090909090909092,34.73636363636364,-25.645454545454548
241,1631165,Keon Ellis,384,27,10,7,1,2.813,14.285714285714286,40.18571428571429,-25.900000000000006
242,1631124,Julian Strawther,319,23,11,1,0,0.267,0.0,26.700000000000003,-26.700000000000003
243,1642867,Collin Murray-Boyles,342,19,10,8,1,3.196,12.5,39.95,-27.450000000000003
244,1642907,Cedric Coward,648,36,17,7,1,2.931,14.285714285714286,41.871428571428574,-27.58571428571429
245,1642879,Ben Saraf,303,12,11,3,0,0.839,0.0,27.966666666666665,-27.966666666666665
246,1627747,Caris LeVert,391,36,6,7,1,2.973,14.285714285714286,42.471428571428575,-28.18571428571429
247,1629675,Naz Reid,871,39,17,2,0,0.5760000000000001,0.0,28.800000000000004,-28.800000000000004
248,1641767,Ben Sheppard,387,26,5,7,1,3.051,14.285714285714286,43.58571428571429,-29.300000000000004
249,1631106,Tari Eason,580,31,17,13,1,5.0520000000000005,7.6923076923076925,38.861538461538466,-31.169230769230772
250,1628971,Bruce Brown,522,39,21,5,0,1.6789999999999998,0.0,33.58,-33.58
251,1627741,Buddy Hield,327,18,4,11,0,3.806,0.0,34.6,-34.6
252,1631109,Mark Williams,438,26,15,1,0,0.348,0.0,34.8,-34.8
253,1631107,Nikola Jović,315,15,5,4,0,1.3920000000000001,0.0,34.800000000000004,-34.800000000000004
254,1631321,Sidy Cissoko,334,13,4,4,0,1.3940000000000001,0.0,34.85,-34.85
255,1630173,Precious Achiuwa,598,29,18,1,0,0.353,0.0,35.3,-35.3
256,1641796,Pelle Larsson,559,29,8,2,0,0.732,0.0,36.6,-36.6
257,1628991,Jaren Jackson Jr.,719,38,10,3,0,1.1219999999999999,0.0,37.4,-37.4
258,1642281,Jaylon Tyson,670,33,13,3,0,1.127,0.0,37.56666666666667,-37.56666666666667
259,1631230,Dominick Barlow,400,22,14,5,0,1.903,0.0,38.06,-38.06
260,1641712,Rayan Rupert,313,14,12,1,0,0.381,0.0,38.1,-38.1
261,1642346,Ryan Dunn,362,21,10,2,0,0.773,0.0,38.65,-38.65
262,1629674,Neemias Queta,499,33,19,2,0,0.8089999999999999,0.0,40.449999999999996,-40.449999999999996
263,1630549,Day'Ron Sharpe,356,18,5,1,0,0.414,0.0,41.4,-41.4
264,1629628,RJ Barrett,816,30,15,2,0,0.8300000000000001,0.0,41.5,-41.5
265,1629627,Zion Williamson,807,29,12,3,0,1.271,0.0,42.36666666666667,-42.36666666666667
266,1641707,Taylor Hendricks,355,12,9,1,0,0.437,0.0,43.7,-43.7
267,1641765,Olivier-Maxence Prosper,350,12,10,2,0,0.908,0.0,45.4,-45.4
268,203497,Rudy Gobert,491,18,9,2,0,0.9299999999999999,0.0,46.5,-46.5
269,1630533,Ziaire Williams,433,15,7,1,0,0.565,0.0,56.49999999999999,-56.49999999999999
